birthdate,playerjerseyname,def,longshots,volleys,contractvaliduntil,balance,shotpower,defensiveawareness,height,longpassing,standingtackle,crossing,nationality,status,gender,curve,slidingtackle,gkreflexes,finishing,surname,lastnameid,leaguename,aggression,gkpositioning,sprintspeed,headingaccuracy,fullNameForSearch,reactions,ranking,overall_rating,phy,penalties,strength,skillmoves,stamina,weakfootabilitytypecode,ballcontrol,gkhandling,acceleration,pac,teamid,hasphoto,dri,potential,pas,weight,preferredfoot,freekickaccuracy,vision,leagueid,sho,agility,firstname,playerjerseynameid,composure,jumping,gkkicking,preferredposition1label,defensiveworkrate,dribbling,preferredposition1,positioning,attackingworkrate,preferredposition3,iteration,preferredposition2,preferredposition2label,preferredposition4,gkdiving,firstnameid,interceptions,shortpassing,teamname,primaryKey
7/24/1997 0:00,Blomqvist,46,70,68,2023,61,68,35,167,76,51,58,46,published,1,55,48,10,76,Blomqvist,4376,International Women,52,9,80,72,Rebecka Blomqvist,79,404,74,61,70,61,3,68,3,79,10,82,81,113008,True,75,79,70,58,1,61,68,2136,72,74,Rebecka,4376,57,64,14,ST,0,75,25,74,2,-1,fifa-23-womens-sep30-2,-1,,-1,10,28397,42,78,Sweden Women,264058
1/10/1999 0:00,Brazil,59,64,67,2024,70,68,47,172,69,65,62,14,published,1,55,64,11,59,Brazil,4921,England Barclays WSL (1),56,12,80,60,Ellie Brazil,78,404,74,59,60,55,3,66,3,76,15,81,80,116011,True,77,82,66,58,1,53,69,2216,63,82,Ellie,4921,75,76,15,RM,0,78,12,76,0,25,fifa-23-womens-sep30-2,18,CAM,-1,8,9949,67,69,Tottenham Hotspur,265284
3/27/1998 0:00,Dhont,22,70,68,2023,75,69,22,166,66,17,71,7,published,1,68,18,7,73,Dhont,8551,International Women,37,7,77,51,Elena Dhont,67,404,74,48,67,41,4,66,3,73,7,82,79,113394,True,74,79,70,60,1,63,68,2136,71,78,Elena,8551,70,71,5,RW,0,75,23,74,0,18,fifa-23-womens-sep30-2,12,RM,-1,8,9890,18,74,Belgium Women,261805
5/5/1995 0:00,Cirauqui,41,67,55,2024,75,68,45,163,62,39,76,45,published,1,63,34,11,69,Diaz Cirauqui,8638,France Division 1 Feminine (1),53,14,81,43,Maria Diaz Cirauqui,73,404,74,59,63,63,3,53,3,78,14,72,77,116039,True,74,74,72,59,1,60,75,2218,68,75,Maria,6801,69,65,10,RM,0,72,12,77,0,-1,fifa-23-womens-sep30-2,-1,,-1,5,22106,41,74,Dijon FCO,265836
3/1/1995 0:00,Jensen,31,71,74,2027,50,71,27,172,54,28,41,24,published,1,56,27,10,78,Jensen,16104,International Women,68,15,73,74,Elin Metta Jensen,76,404,74,70,66,70,3,72,3,75,12,73,73,116428,True,70,74,58,60,1,61,65,2136,74,67,Elin Metta,16104,66,65,7,ST,0,70,25,74,0,-1,fifa-23-womens-sep30-2,-1,,-1,8,10007,23,65,Iceland Women,269667
9/28/1988 0:00,G.Jonsdottir,70,54,49,2027,80,66,70,165,64,63,53,24,published,1,48,62,8,52,Jonsdottir,17104,International Women,68,7,67,64,Gunnhildur Jonsdottir,71,404,74,78,56,78,3,85,3,75,11,63,65,116428,True,65,74,65,57,1,52,68,2136,55,60,Gunnhildur,11664,75,75,9,CDM,0,55,10,53,2,-1,fifa-23-womens-sep30-2,3,RB,-1,12,13096,85,75,Iceland Women,267302
1/30/1999 0:00,Lopez,73,48,39,2026,82,47,75,170,63,75,69,83,published,1,61,73,12,44,Lopez,20826,International Women,50,9,72,59,Jimena Lopez,67,404,74,60,55,54,2,78,2,70,14,72,72,113010,True,66,80,62,62,2,65,39,2136,46,75,Jimena,20826,59,65,10,LB,0,60,7,48,2,-1,fifa-23-womens-sep30-2,-1,,-1,11,16306,74,71,Mexico Women,260768
4/20/1999 0:00,Patten,76,44,49,2023,52,63,79,178,68,79,54,14,published,1,51,77,7,52,Patten,26519,England Barclays WSL (1),73,5,63,70,Anna Patten,72,404,74,71,57,72,2,67,3,69,6,67,65,116015,True,65,84,62,57,1,53,59,2216,53,71,Anna,26519,80,64,5,CB,0,60,5,49,0,-1,fifa-23-womens-sep30-2,-1,,-1,13,2030,70,69,Aston Villa,265237
2/12/1997 0:00,Kaneryd,66,67,61,2025,69,67,66,163,75,67,73,46,published,1,54,65,9,72,Rytting Kaneryd,29474,England Barclays WSL (1),58,7,84,60,Johanna Rytting Kaneryd,73,404,74,64,64,60,3,76,3,79,9,78,81,116010,True,76,79,73,58,1,60,73,2216,68,72,Johanna,17432,54,64,15,CM,0,79,14,58,0,-1,fifa-23-womens-sep30-2,-1,,-1,12,16465,68,78,Chelsea,241491
8/19/1994 0:00,Simon,75,39,47,2023,77,42,78,163,57,78,57,95,published,1,51,81,9,48,Simon,31350,England Barclays WSL (1),67,11,67,58,Erin Simon,74,404,74,61,42,51,3,75,3,62,14,69,68,116020,True,65,74,58,57,1,44,48,2216,44,66,Erin,31350,65,60,7,RB,0,64,3,42,0,-1,fifa-23-womens-sep30-2,7,LB,-1,7,10220,73,68,Leicester City,267501
2/29/1992 0:00,Stengel,30,71,69,2023,70,72,34,175,46,22,39,95,published,1,48,24,14,76,Stengel,32016,England Barclays WSL (1),60,14,71,62,Katie Stengel,74,404,74,73,75,85,3,61,2,80,6,74,72,116343,True,75,74,57,67,1,60,63,2216,74,53,Katie,32016,64,66,7,ST,1,78,25,72,2,-1,fifa-23-womens-sep30-2,-1,,-1,13,17635,21,70,Liverpool,226350
7/29/1995 0:00,Arnardottir,76,35,30,2027,51,33,82,170,68,75,32,24,published,1,31,71,7,34,Arnardottir,2372,International Women,66,13,71,71,Guorun Arnardottir,75,453,73,70,51,69,2,77,3,76,11,71,71,116428,True,69,75,58,68,1,42,58,2136,34,68,Guorun,2372,58,58,9,CB,2,68,5,27,0,-1,fifa-23-womens-sep30-2,-1,,-1,9,13198,74,75,Iceland Women,269657
4/6/1998 0:00,Bruun,43,64,77,2023,31,78,45,178,44,37,59,13,published,1,63,33,12,67,Bruun,5140,France Division 1 Feminine (1),70,15,65,66,Signe Bruun,77,453,73,72,68,90,3,39,3,78,12,61,63,116033,True,70,79,60,68,1,56,60,2218,70,66,Signe,5140,75,71,11,ST,0,69,25,81,0,-1,fifa-23-womens-sep30-2,18,CAM,-1,5,31235,43,68,Olympique Lyonnais,264946
3/15/1997 0:00,Shei,59,75,62,2023,76,74,59,162,52,60,70,45,published,1,50,55,12,76,Garcia Gomez,11887,International Women,58,13,75,64,Sheila Garcia Gomez,77,453,73,62,72,60,4,66,2,72,13,68,72,113012,True,74,76,63,49,1,55,60,2136,74,71,Sheila,30995,57,71,14,RW,2,77,23,75,0,3,fifa-23-womens-sep30-2,2,RWB,-1,5,30998,58,68,Spain Women,256303
12/12/1997 0:00,Holland,31,70,66,2023,77,69,33,165,60,28,60,50,published,1,60,30,10,69,Holland,14321,England Barclays WSL (1),60,8,78,50,Ceri Holland,74,453,73,68,54,67,3,78,3,78,13,78,78,116343,True,74,78,65,57,1,55,71,2216,69,70,Ceri,14321,67,64,6,CAM,0,72,18,76,0,-1,fifa-23-womens-sep30-2,-1,,-1,12,6196,25,70,Liverpool,266922
4/3/1998 0:00,Araujo,33,73,71,2023,66,70,33,168,61,31,57,38,published,1,67,26,9,75,Marques Araujo,21953,France Division 1 Feminine (1),43,11,76,69,Kelsey Beth Marques Araujo,70,453,73,65,71,66,3,78,3,80,13,76,76,116416,True,76,78,65,56,1,66,62,2218,73,71,Kelsey Beth,2231,72,74,9,ST,0,76,25,75,0,-1,fifa-23-womens-sep30-2,-1,,-1,13,17808,19,73,Le Havre AC,269216
5/5/1999 0:00,Minnaert,62,73,48,2026,62,71,54,184,77,69,55,7,published,1,72,55,13,68,Minnaert,23251,International Women,63,8,65,57,Marie Minnaert,74,453,73,70,63,73,3,72,4,71,6,60,63,113394,True,68,79,72,73,1,74,72,2136,68,59,Marie,23251,69,63,8,CM,0,68,14,68,2,-1,fifa-23-womens-sep30-2,18,CAM,-1,9,21853,69,79,Belgium Women,261791
10/1/2000 0:00,Perea,72,61,51,2024,79,61,71,163,57,74,69,18,published,1,62,76,13,58,Perea,26823,France Division 1 Feminine (1),62,7,67,59,Marine Perea,72,453,73,62,47,59,3,69,2,70,12,60,64,116042,True,68,82,65,58,2,41,58,2218,58,71,Marine,26823,67,60,9,LB,0,65,7,56,2,-1,fifa-23-womens-sep30-2,-1,,-1,5,21867,74,73,En Avant Guingamp,265863
1/26/1996 0:00,Perrault,29,9,10,2027,46,53,13,172,21,13,10,18,published,1,14,13,77,9,Perrault,26888,France Division 1 Feminine (1),26,71,29,13,Cindy Perrault,69,453,73,71,12,41,1,28,3,19,71,29,73,116042,True,77,75,71,63,1,11,32,2218,71,31,Cindy,26888,35,55,71,GK,0,15,0,8,0,-1,fifa-23-womens-sep30-2,-1,,-1,73,6787,14,24,En Avant Guingamp,267644
6/28/2001 0:00,Terland,38,72,68,2024,72,71,25,171,68,51,69,36,published,1,61,49,11,76,Terland,33066,England Barclays WSL (1),58,12,77,53,Elisabeth Terland,70,453,73,65,54,68,3,66,4,72,13,76,77,116013,True,72,83,69,64,1,57,69,2216,72,73,Elisabeth,33066,70,65,10,RM,0,72,12,71,0,-1,fifa-23-womens-sep30-2,25,ST,-1,14,9929,24,73,Brighton & Hove Albion,266254
4/13/1994 0:00,Yang Lina,57,71,30,2025,70,42,44,173,75,65,44,155,published,1,33,48,15,69,Yang,36057,France Division 1 Feminine (1),57,6,60,47,Lina Yang,76,453,73,66,50,68,3,70,3,77,14,59,60,116034,True,73,73,64,62,1,53,73,2218,61,55,Lina,36078,67,62,6,CM,0,76,14,75,0,-1,fifa-23-womens-sep30-2,-1,,-1,6,20077,75,71,Paris Saint-Germain,247113
6/2/1997 0:00,Clerac,70,48,45,2027,75,56,69,165,72,74,57,18,published,1,76,68,7,45,Clerac,6890,France Division 1 Feminine (1),73,9,55,54,Anna Clerac,69,453,73,67,55,66,3,68,2,74,12,51,53,116041,True,71,78,69,56,2,69,67,2218,49,69,Anna,6890,69,55,12,CDM,0,69,10,49,0,-1,fifa-23-womens-sep30-2,14,CM,-1,14,2030,72,75,ASJ Soyaux-Charente,265907
6/22/1995 0:00,Davis,74,39,38,2024,52,63,75,173,59,75,41,95,published,1,45,71,9,38,Davis,8086,France Division 1 Feminine (1),71,6,49,79,Deja Davis,68,453,73,78,43,82,2,74,3,68,10,64,56,116416,True,63,76,52,69,1,36,44,2218,44,40,Deja,8086,63,91,6,CB,0,65,5,43,0,-1,fifa-23-womens-sep30-2,-1,,-1,7,8285,69,64,Le Havre AC,269208
7/13/1999 0:00,Espinosa,34,71,66,2025,77,74,21,168,76,37,74,83,published,1,63,33,6,72,Espinosa,10313,International Women,42,12,68,71,Daniela Espinosa,65,453,73,50,66,41,3,70,3,75,6,69,68,113010,True,73,80,74,62,1,74,72,2136,72,76,Daniela,10313,63,72,9,RM,1,73,12,72,2,25,fifa-23-womens-sep30-2,18,CAM,-1,10,7898,32,77,Mexico Women,247437
7/6/1994 0:00,Hoarau,71,37,40,2023,87,58,72,161,58,69,67,18,published,1,57,74,11,38,Hoarau,14268,France Division 1 Feminine (1),61,13,67,63,Fanny Hoarau,69,453,73,63,49,58,3,73,2,73,14,74,70,116416,True,70,73,63,53,2,45,54,2218,43,72,Fanny,14268,63,74,13,LB,0,67,7,58,2,-1,fifa-23-womens-sep30-2,-1,,-1,14,10699,73,72,Le Havre AC,269203
7/3/1990 0:00,Littlejohn,69,46,51,2023,77,65,69,168,73,76,56,25,published,1,58,74,7,55,Littlejohn,20171,England Barclays WSL (1),85,6,68,47,Ruesha Littlejohn,73,453,73,64,57,52,3,72,3,76,11,62,65,116015,True,71,73,71,57,1,55,70,2216,56,63,Ruesha,20171,60,55,6,CM,0,69,14,70,0,10,fifa-23-womens-sep30-2,18,CAM,-1,13,29351,68,83,Aston Villa,265325
6/13/1990 0:00,Sandvej,75,37,35,2024,63,46,78,175,53,77,52,13,published,1,54,72,14,41,Sandvej,30008,France Division 1 Feminine (1),72,6,68,69,Cecilie Sandvej,71,453,73,72,41,75,2,64,3,59,15,63,66,116039,True,57,73,55,66,2,35,49,2218,41,58,Cecilie,30008,58,73,11,CB,0,53,5,48,0,-1,fifa-23-womens-sep30-2,7,LB,-1,5,6145,74,64,Dijon FCO,265201
10/13/1994 0:00,Sigsworth,43,73,74,2023,65,78,42,173,45,45,51,14,published,1,58,44,8,75,Sigsworth,31238,England Barclays WSL (1),60,11,79,49,Jess Sigsworth,73,453,73,68,71,69,3,74,4,75,6,75,77,116020,True,75,74,57,59,1,51,64,2216,75,78,Jess,31238,63,62,6,ST,0,77,25,81,2,-1,fifa-23-womens-sep30-2,-1,,-1,8,16169,39,63,Leicester City,265226
6/17/1992 0:00,P. Morais,32,9,10,2026,40,57,21,178,26,11,12,38,published,1,14,12,75,9,Sousa Morais,31825,International Women,25,71,31,14,Patricia Isabel Sousa Morais,70,453,73,71,16,40,1,31,3,21,70,32,74,115682,True,75,73,76,63,1,13,56,2136,70,31,Patricia Isabel,26082,50,50,76,GK,0,9,0,11,0,-1,fifa-23-womens-sep30-2,-1,,-1,74,26515,15,16,Portugal Women,261834
7/15/1997 0:00,Vangheluwe,72,30,23,2026,82,49,71,161,55,73,67,7,published,1,52,75,6,35,Vangheluwe,34425,International Women,72,15,69,63,Jody Vangheluwe,68,453,73,59,39,47,2,72,3,67,11,73,71,113394,True,63,78,57,55,1,28,36,2136,37,72,Jody,34425,58,68,6,RB,0,56,3,43,0,-1,fifa-23-womens-sep30-2,-1,,-1,13,16440,73,69,Belgium Women,261803
8/23/1992 0:00,Docherty,71,50,26,2025,72,56,72,171,52,72,71,42,published,1,54,73,6,54,Docherty,8935,International Women,51,9,69,67,Nicola Docherty,69,453,73,65,44,69,3,68,3,72,14,71,70,113984,True,68,73,60,60,2,32,42,2136,52,70,Nicola,8935,62,71,10,LB,0,65,7,68,0,-1,fifa-23-womens-sep30-2,-1,,-1,6,24822,70,71,Scotland Women,246967
9/11/1999 0:00,Grec,73,25,31,2024,33,57,74,182,42,73,32,37,published,1,41,66,12,31,Grec,12783,France Division 1 Feminine (1),74,8,67,77,Malgorzata Grec,68,453,73,81,34,92,2,67,3,61,13,59,63,116039,True,54,82,46,73,1,29,45,2218,35,43,Malgorzata,12783,58,74,12,CB,0,53,5,34,0,-1,fifa-23-womens-sep30-2,-1,,-1,10,21489,71,58,Dijon FCO,270526
9/29/2001 0:00,James,28,73,68,2025,77,77,24,175,52,26,73,14,published,1,67,24,9,71,James,15788,England Barclays WSL (1),47,13,55,58,Lauren James,69,453,73,68,56,90,3,49,3,82,5,65,60,116010,True,76,81,64,77,1,61,56,2216,72,34,Lauren,15788,75,36,9,ST,1,82,25,77,2,-1,fifa-23-womens-sep30-2,23,RW,-1,14,19438,22,69,Chelsea,265249
10/19/1999 0:00,Ovalle,42,78,71,2025,78,75,46,162,71,43,76,83,published,1,76,27,11,73,Ovalle,26008,International Women,38,14,73,30,Lizbeth Ovalle,73,453,73,45,67,40,3,58,3,76,9,71,72,113010,True,74,82,72,55,2,69,62,2136,74,71,Lizbeth,26008,65,64,15,LM,0,75,16,66,0,-1,fifa-23-womens-sep30-2,-1,,-1,6,20238,49,75,Mexico Women,246059
11/10/1987 0:00,Tandia,77,36,32,2024,52,57,77,169,66,79,38,18,published,1,43,74,8,37,Tandia,32791,France Division 1 Feminine (1),69,10,53,72,Siga Tandia,76,453,73,64,40,60,2,65,3,60,15,34,44,116041,True,55,73,59,54,1,29,56,2218,42,34,Siga,32791,63,71,8,CB,2,54,5,54,0,-1,fifa-23-womens-sep30-2,10,CDM,-1,5,31230,80,75,ASJ Soyaux-Charente,265924
9/1/1997 0:00,Yao W,67,71,42,2025,71,64,68,167,72,68,68,155,published,1,45,65,13,75,Yao,36130,International Women,44,9,73,57,Wei Yao,71,453,73,62,66,62,3,73,3,74,7,72,73,113001,True,72,78,70,58,2,54,74,2136,70,64,Wei,36137,62,69,13,CM,0,73,14,74,0,-1,fifa-23-womens-sep30-2,7,LB,-1,13,35370,70,74,China PR Women,247747
1/4/1997 0:00,Yekka,73,34,34,2023,65,58,74,165,56,74,60,70,published,1,42,70,13,35,Yekka,36211,France Division 1 Feminine (1),78,10,66,73,Sura Yekka,74,453,73,77,56,81,2,69,3,69,15,57,62,116416,True,61,78,58,61,1,36,42,2218,41,57,Sura,36211,70,74,13,CB,0,54,5,38,0,-1,fifa-23-womens-sep30-2,3,RB,-1,14,32362,70,71,Le Havre AC,227408
11/3/2001 0:00,Ale,72,42,59,2023,76,54,73,166,67,70,69,14,published,1,62,72,10,54,Ale,1311,England Barclays WSL (1),68,9,68,69,Asmita Ale,74,453,73,68,55,69,2,65,3,74,8,65,67,116011,True,66,86,66,59,1,55,60,2216,52,69,Asmita,1311,56,71,8,RB,0,58,3,61,0,-1,fifa-23-womens-sep30-2,12,RM,-1,13,2554,73,70,Tottenham Hotspur,265253
11/27/1987 0:00,C. Mendes,24,78,77,2026,75,79,15,173,45,20,49,38,published,1,73,21,14,82,Coruche Mendes,7180,International Women,32,8,77,68,Carolina Ana Coruche Mendes,60,453,73,61,73,67,3,69,3,76,13,79,78,115682,True,74,73,57,59,1,60,55,2136,79,72,Carolina Ana,5468,75,76,5,ST,0,75,25,68,0,-1,fifa-23-womens-sep30-2,-1,,-1,6,5925,21,64,Portugal Women,261842
6/18/1993 0:00,Deloose,73,57,23,2026,76,68,72,166,59,76,70,7,published,1,65,74,10,31,Deloose,8349,International Women,78,11,75,64,Laura Deloose,68,453,73,72,41,67,3,75,3,62,9,72,74,113394,True,62,73,66,56,1,68,62,2136,45,73,Laura,8349,63,73,6,RB,0,57,3,62,2,-1,fifa-23-womens-sep30-2,-1,,-1,9,19433,73,68,Belgium Women,261783
7/5/1999 0:00,Enguehard,55,64,53,2023,71,62,55,163,70,60,65,18,published,1,63,54,11,69,Enguehard,10114,France Division 1 Feminine (1),60,11,71,35,Romane Enguehard,69,453,73,60,61,53,3,77,3,78,15,57,65,116416,True,75,79,71,54,1,58,75,2218,65,73,Romane,10114,68,40,8,RM,0,75,12,70,0,-1,fifa-23-womens-sep30-2,3,RB,-1,11,29098,59,75,Le Havre AC,269213
1/1/2003 0:00,Eurlings,31,70,51,2026,80,67,30,170,67,28,61,7,published,1,58,34,5,72,Eurlings,10398,International Women,31,12,73,59,Hannah Eurlings,69,453,73,53,65,53,4,68,3,75,11,77,75,113394,True,75,83,68,58,1,57,74,2136,69,81,Hannah,10398,64,67,6,SS,0,76,21,72,0,-1,fifa-23-womens-sep30-2,25,ST,-1,10,13628,21,72,Belgium Women,261799
3/16/1994 0:00,Sargeant,76,41,46,2023,68,63,75,170,58,84,51,14,published,1,52,83,11,42,Sargeant,30185,England Barclays WSL (1),69,14,40,66,Meaghan Sargeant,70,453,73,64,58,66,2,55,3,69,5,61,49,116015,True,66,74,59,58,1,50,54,2216,47,60,Meaghan,30185,62,64,7,CB,2,64,5,41,1,-1,fifa-23-womens-sep30-2,-1,,-1,14,22642,69,69,Aston Villa,265320
6/15/1996 0:00,Sevecke,74,46,46,2023,43,63,74,180,70,73,55,13,published,1,47,71,15,56,Sevecke,30849,England Barclays WSL (1),69,7,59,76,Rikke Sevecke,69,453,73,70,54,70,2,69,3,69,11,56,58,116016,True,62,78,62,69,1,43,54,2216,54,62,Rikke,30849,74,76,8,CB,0,57,5,39,0,-1,fifa-23-womens-sep30-2,3,RB,-1,8,28762,77,71,Everton,265337
10/8/1998 0:00,Tierney,75,63,61,2023,76,64,77,167,65,76,49,14,published,1,55,76,7,73,Tierney,33365,England Barclays WSL (1),80,12,72,59,Sam Tierney,79,453,73,75,63,71,2,79,3,72,7,72,72,116020,True,68,79,67,59,1,58,73,2216,68,73,Sam,33365,70,65,14,CM,0,62,14,72,2,-1,fifa-23-womens-sep30-2,5,CB,-1,9,29874,79,77,Leicester City,265233
3/6/2000 0:00,van Domselaar,37,8,7,2026,46,50,6,170,16,14,12,34,published,1,10,13,73,6,van Domselaar,37271,International Women,18,74,42,10,Daphne van Domselaar,74,453,73,74,19,32,1,16,2,18,68,33,71,113011,True,73,83,66,60,1,14,35,2136,68,37,Daphne,37271,25,64,66,GK,0,9,0,5,0,-1,fifa-23-womens-sep30-2,-1,,-1,71,7960,8,31,Holland Women,258680
2/6/1997 0:00,Viens,22,75,72,2026,78,78,19,173,51,21,44,70,published,1,50,15,10,78,Viens,34738,International Women,32,11,79,49,Evelyne Viens,74,453,73,60,72,75,3,50,5,69,9,83,81,113000,True,72,77,60,64,1,51,58,2136,77,76,Evelyne,34738,64,68,13,ST,1,73,25,79,2,-1,fifa-23-womens-sep30-2,-1,,-1,6,37467,18,76,Canada Women,261514
12/24/1997 0:00,Zigiotti,59,68,50,2023,82,67,60,165,78,69,63,46,published,1,56,64,14,62,Zigiotti Olme,36972,England Barclays WSL (1),54,12,67,49,Julia Zigiotti Olme,69,453,73,56,51,50,3,66,3,74,10,71,69,116013,True,76,79,73,61,1,63,77,2216,64,80,Julia,44443,57,69,8,CM,0,78,14,71,0,-1,fifa-23-womens-sep30-2,10,CDM,-1,15,16945,44,78,Brighton & Hove Albion,247477
3/1/1996 0:00,Arnot,23,68,64,2025,76,74,15,169,30,18,32,42,published,1,55,22,9,79,Arnot,2389,International Women,24,12,77,70,Lizzie Arnot,78,453,73,55,75,55,3,76,4,76,13,75,76,113984,True,74,76,44,54,1,52,62,2136,75,60,Lizzie,2389,74,70,7,ST,0,74,25,77,0,-1,fifa-23-womens-sep30-2,16,LM,-1,14,20240,18,45,Scotland Women,245881
5/20/2000 0:00,Collin,74,35,33,2027,68,55,75,166,58,74,42,18,published,1,47,69,7,37,Collin,6992,France Division 1 Feminine (1),71,7,76,71,Camille Collin,70,453,73,73,41,74,2,73,3,65,8,54,66,116041,True,61,82,54,66,1,35,45,2218,40,53,Camille,6992,64,79,6,CB,0,58,5,41,0,-1,fifa-23-womens-sep30-2,7,LB,-1,7,5679,75,69,ASJ Soyaux-Charente,265908
6/29/1991 0:00,Coombs,62,75,68,2023,73,69,66,162,76,66,58,14,published,1,50,65,12,78,Coombs,7092,England Barclays WSL (1),55,13,69,50,Laura Coombs,70,453,73,61,60,60,3,68,3,76,5,65,67,116017,True,73,73,69,57,1,51,72,2216,74,65,Laura,7092,64,54,15,CM,0,74,14,68,0,-1,fifa-23-womens-sep30-2,-1,,-1,11,19433,55,77,Manchester City,265341
6/20/1992 0:00,Demeyere,69,68,46,2023,90,66,72,158,71,72,71,7,published,1,72,62,6,65,Demeyere,8379,France Division 1 Feminine (1),83,6,47,49,Silke Demeyere,70,453,73,63,63,43,3,88,3,74,5,42,45,116416,True,76,73,72,48,2,68,75,2218,65,80,Silke,8379,72,58,11,CDM,2,77,10,72,2,-1,fifa-23-womens-sep30-2,14,CM,-1,10,31275,75,73,Le Havre AC,270612
3/9/2002 0:00,Donnary,66,60,51,2023,77,55,61,161,72,70,59,18,published,1,59,62,7,59,Donnary,9073,France Division 1 Feminine (1),59,14,77,59,Agathe Donnary,67,453,73,72,50,69,3,88,3,74,11,73,75,116041,True,72,81,70,55,1,46,76,2218,58,75,Agathe,9073,68,64,9,CM,0,71,14,71,2,-1,fifa-23-womens-sep30-2,10,CDM,-1,10,652,72,77,ASJ Soyaux-Charente,265944
12/1/1995 0:00,Fife,31,9,8,2025,60,53,11,175,17,15,11,42,published,1,15,11,78,10,Fife,11053,International Women,27,69,32,13,Jenna Fife,72,453,73,69,17,39,1,32,2,17,72,30,69,113984,True,78,78,71,70,1,16,53,2136,72,40,Jenna,11053,38,61,71,GK,0,11,0,9,0,-1,fifa-23-womens-sep30-2,-1,,-1,69,16093,14,28,Scotland Women,245892
11/11/1995 0:00,Graham,51,73,55,2023,64,74,45,160,77,56,55,14,published,1,70,57,5,60,Graham,12735,England Barclays WSL (1),56,9,53,55,Kit Graham,75,453,73,68,57,79,3,55,4,75,13,55,54,116011,True,75,75,72,51,2,73,74,2216,66,67,Kit,12735,75,66,8,CAM,0,79,18,74,0,23,fifa-23-womens-sep30-2,21,SS,-1,14,18235,45,79,Tottenham Hotspur,265261
11/8/1995 0:00,Grimshaw,34,66,67,2027,79,66,25,173,68,35,75,42,published,1,60,31,12,65,Grimshaw,12860,International Women,57,10,75,62,Christy Grimshaw,65,453,73,67,54,69,3,72,3,74,10,77,76,113984,True,75,74,71,58,1,42,73,2136,65,73,Christy,12860,75,68,11,RW,0,76,23,72,2,-1,fifa-23-womens-sep30-2,-1,,-1,8,6708,31,74,Scotland Women,266603
1/28/1999 0:00,K.Holmgaard,74,53,43,2024,41,56,73,180,72,75,52,13,published,1,40,73,13,56,Holmgaard,14337,England Barclays WSL (1),73,8,63,77,Karen Holmgaard,60,453,73,72,59,76,2,67,3,71,11,55,59,116016,True,63,82,66,63,1,55,70,2216,55,55,Karen,17168,74,62,6,CDM,0,62,10,51,0,-1,fifa-23-womens-sep30-2,-1,,-1,14,17541,71,74,Everton,265012
7/26/1998 0:00,Diana G.,74,23,29,2026,69,45,75,167,57,74,33,38,published,1,46,76,9,23,Ribeiro Gomes,28650,International Women,72,10,69,69,Diana Catarina Ribeiro Gomes,69,453,73,71,40,72,2,68,3,67,6,63,66,115682,True,58,81,53,60,1,35,43,2136,29,53,Diana Catarina,8606,58,70,10,CB,0,51,5,22,0,-1,fifa-23-womens-sep30-2,-1,,-1,9,8605,73,72,Portugal Women,261853
1/3/1995 0:00,Tarrieu,40,59,59,2023,83,65,41,160,61,39,68,18,published,1,61,33,11,61,Tarrieu,32864,France Division 1 Feminine (1),35,9,86,51,Mylaine Tarrieu,71,453,73,51,61,52,3,64,3,73,11,89,87,116386,True,74,73,68,54,1,58,68,2218,62,83,Mylaine,32864,71,45,8,LM,1,72,16,72,2,-1,fifa-23-womens-sep30-2,12,RM,-1,8,24153,40,73,Rodez Aveyron Football,265882
